Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2024-05-10 0:31,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:31,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:31,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 0:32,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:32,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:33,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:33,VR2W-105458,A69-1604-37362,,,,,Hammersley Deep,,,,
2024-05-10 0:33,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 0:33,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 0:33,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 0:33,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:34,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:34,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:34,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 0:34,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 0:35,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 0:35,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:36,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:37,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 0:38,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:38,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:38,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:39,VR2W-105458,A69-1604-37362,,,,,Hammersley Deep,,,,
2024-05-10 0:39,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:39,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:39,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 0:40,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:40,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:41,VR2W-105458,A69-1604-37362,,,,,Hammersley Deep,,,,
2024-05-10 0:41,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:42,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:42,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:42,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:44,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:44,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:44,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 0:45,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:45,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:46,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:46,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 0:46,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:46,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:47,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:47,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 0:48,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:48,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:49,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:49,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:49,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:50,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:50,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:50,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:50,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:51,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:51,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 0:52,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:52,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:52,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:53,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 0:53,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:54,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:54,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 0:54,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:55,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:55,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:55,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:55,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:55,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 0:55,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 0:56,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:56,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:56,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 0:57,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:57,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:57,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:57,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:58,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:58,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 0:58,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 0:58,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 0:58,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 0:59,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 0:59,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 0:59,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 1:00,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:00,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:00,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:00,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 1:00,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-10 1:00,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37343,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-10 1:01,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:02,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:02,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-10 1:03,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:03,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:03,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:03,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:03,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:04,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:04,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-10 1:04,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:05,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:05,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:06,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:06,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:06,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:07,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:07,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:07,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:08,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:08,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:08,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:09,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:09,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:09,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:09,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:10,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:11,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:11,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:11,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:11,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:12,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:12,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:12,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:12,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:13,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:13,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:13,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:13,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:15,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:15,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:15,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 1:16,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:16,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:17,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:18,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:18,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:18,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:18,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:18,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:19,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:19,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:20,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:20,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:20,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:20,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:21,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:21,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:21,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:21,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:22,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:22,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:22,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:23,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:23,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:23,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:24,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:24,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:24,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 1:25,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:25,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:26,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:26,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:26,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:26,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:26,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 1:27,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:27,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:27,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:28,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:28,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:28,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:29,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:29,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:29,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:29,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:30,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:30,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:30,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:30,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:30,VR2W-105458,A69-1604-37344,,,,,Hammersley Deep,,,,
2024-05-10 1:30,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:31,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:31,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:31,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:31,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:32,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:32,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:33,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:34,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:34,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:35,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:35,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:35,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:36,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:36,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:37,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:37,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:38,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 1:38,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 1:38,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:38,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:38,VR2W-105458,A69-1604-37360,,,,,Hammersley Deep,,,,
2024-05-10 1:39,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:40,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:40,VR2W-105458,A69-1604-37362,,,,,Hammersley Deep,,,,
2024-05-10 1:40,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:40,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:41,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:41,VR2W-105458,A69-1604-37362,,,,,Hammersley Deep,,,,
2024-05-10 1:41,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:41,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:42,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:42,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:43,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:44,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:45,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:45,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 1:46,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 1:46,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:46,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 1:47,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:47,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:48,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:48,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:48,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:49,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:49,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:49,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:49,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:50,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 1:50,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:50,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 1:53,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:53,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:54,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:54,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 1:54,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 1:56,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 1:56,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 1:57,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 1:58,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 1:58,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 1:59,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 1:59,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:00,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:00,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 2:00,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:01,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 2:01,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 2:01,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:01,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 2:02,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:02,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 2:02,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-10 2:03,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 2:03,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 2:03,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 2:03,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:03,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 2:04,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:04,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:05,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:05,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 2:05,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 2:05,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 2:06,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 2:06,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 2:06,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 2:06,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:06,VR2W-105458,A69-1604-37327,,,,,Hammersley Deep,,,,
2024-05-10 2:07,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 2:07,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 2:07,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 2:08,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 2:09,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:09,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 2:10,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 2:11,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 2:11,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:12,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-10 2:12,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 2:12,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:13,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 2:13,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:13,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:14,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 2:14,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 2:14,VR2W-105458,A69-1604-37352,,,,,Hammersley Deep,,,,
2024-05-10 2:14,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 2:14,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 2:15,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 2:15,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 2:15,VR2W-105458,A69-1604-37353,,,,,Hammersley Deep,,,,
2024-05-10 2:15,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 2:15,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 2:15,VR2W-105458,A69-1604-37317,,,,,Hammersley Deep,,,,
2024-05-10 2:16,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-10 2:16,VR2W-105458,A69-1604-37334,,,,,Hammersley Deep,,,,
2024-05-10 2:16,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-10 2:16,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-10 2:16,VR2W-105458,A69-1604-37308,,,,,Hammersley Deep,,,,
2024-05-10 2:17,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
